Subject,Topic,Marks,Question
English,Vocabulary,1,Discuss the significance of Vocabulary in English.
English,Vocabulary,1,How is Vocabulary applied in practical scenarios?
English,Vocabulary,1,Compare and contrast Vocabulary with related concepts in English.
English,Vocabulary,1,Describe a case study related to Vocabulary in English.
English,Vocabulary,1,Explain the historical development of Vocabulary in English.
English,Vocabulary,1,"What challenges arise in the study of Vocabulary, and how can they be addressed?"
English,Vocabulary,1,Illustrate Vocabulary with an example and explain its key features.
English,Vocabulary,1,Analyze the impact of Vocabulary in modern English studies.
English,Vocabulary,1,Explain how Vocabulary affects other concepts within English.
English,Vocabulary,1,Discuss any recent advancements related to Vocabulary.
English,Vocabulary,1,Provide an in-depth explanation of Vocabulary and its role in English.
English,Vocabulary,1,What are the ethical considerations related to Vocabulary?
English,Vocabulary,1,Critically evaluate the importance of Vocabulary in the study of English.
English,Vocabulary,2,What are the fundamental principles of Vocabulary in English?
English,Vocabulary,2,Explain Vocabulary with a real-life example.
English,Vocabulary,2,Discuss the significance of Vocabulary in English.
English,Vocabulary,2,How is Vocabulary applied in practical scenarios?
English,Vocabulary,2,Compare and contrast Vocabulary with related concepts in English.
English,Vocabulary,2,Describe a case study related to Vocabulary in English.
English,Vocabulary,2,Explain the historical development of Vocabulary in English.
English,Vocabulary,2,"What challenges arise in the study of Vocabulary, and how can they be addressed?"
English,Vocabulary,2,Illustrate Vocabulary with an example and explain its key features.
English,Vocabulary,2,Analyze the impact of Vocabulary in modern English studies.
English,Vocabulary,2,Explain how Vocabulary affects other concepts within English.
English,Vocabulary,2,Discuss any recent advancements related to Vocabulary.
English,Vocabulary,2,Provide an in-depth explanation of Vocabulary and its role in English.
English,Vocabulary,2,What are the ethical considerations related to Vocabulary?
English,Vocabulary,2,Critically evaluate the importance of Vocabulary in the study of English.
English,Vocabulary,3,What are the fundamental principles of Vocabulary in English?
English,Vocabulary,3,Explain Vocabulary with a real-life example.
English,Vocabulary,3,Discuss the significance of Vocabulary in English.
English,Vocabulary,3,How is Vocabulary applied in practical scenarios?
English,Vocabulary,3,Compare and contrast Vocabulary with related concepts in English.
English,Vocabulary,3,Describe a case study related to Vocabulary in English.
English,Vocabulary,3,Explain the historical development of Vocabulary in English.
English,Vocabulary,3,"What challenges arise in the study of Vocabulary, and how can they be addressed?"
English,Vocabulary,3,Illustrate Vocabulary with an example and explain its key features.
English,Vocabulary,3,Analyze the impact of Vocabulary in modern English studies.
English,Vocabulary,3,Explain how Vocabulary affects other concepts within English.
English,Vocabulary,3,Discuss any recent advancements related to Vocabulary.
English,Vocabulary,3,Provide an in-depth explanation of Vocabulary and its role in English.
English,Vocabulary,3,What are the ethical considerations related to Vocabulary?
English,Vocabulary,3,Critically evaluate the importance of Vocabulary in the study of English.
English,Vocabulary,4,What are the fundamental principles of Vocabulary in English?
English,Vocabulary,4,Explain Vocabulary with a real-life example.
English,Vocabulary,4,Discuss the significance of Vocabulary in English.
English,Vocabulary,4,How is Vocabulary applied in practical scenarios?
English,Vocabulary,4,Compare and contrast Vocabulary with related concepts in English.
English,Vocabulary,4,Describe a case study related to Vocabulary in English.
English,Vocabulary,4,Explain the historical development of Vocabulary in English.
English,Vocabulary,4,"What challenges arise in the study of Vocabulary, and how can they be addressed?"
English,Vocabulary,4,Illustrate Vocabulary with an example and explain its key features.
English,Vocabulary,4,Analyze the impact of Vocabulary in modern English studies.
English,Vocabulary,4,Explain how Vocabulary affects other concepts within English.
English,Vocabulary,4,Discuss any recent advancements related to Vocabulary.
English,Vocabulary,4,Provide an in-depth explanation of Vocabulary and its role in English.
English,Vocabulary,4,What are the ethical considerations related to Vocabulary?
English,Vocabulary,4,Critically evaluate the importance of Vocabulary in the study of English.
English,Essay Writing,1,What are the fundamental principles of Essay Writing in English?
English,Essay Writing,1,Explain Essay Writing with a real-life example.
English,Essay Writing,1,Discuss the significance of Essay Writing in English.
English,Essay Writing,1,How is Essay Writing applied in practical scenarios?
English,Essay Writing,1,Compare and contrast Essay Writing with related concepts in English.
English,Essay Writing,1,Describe a case study related to Essay Writing in English.
English,Essay Writing,1,Explain the historical development of Essay Writing in English.
English,Essay Writing,1,"What challenges arise in the study of Essay Writing, and how can they be addressed?"
English,Essay Writing,1,Illustrate Essay Writing with an example and explain its key features.
English,Essay Writing,1,Analyze the impact of Essay Writing in modern English studies.
English,Essay Writing,1,Explain how Essay Writing affects other concepts within English.
English,Essay Writing,1,Discuss any recent advancements related to Essay Writing.
English,Essay Writing,1,Provide an in-depth explanation of Essay Writing and its role in English.
English,Essay Writing,1,What are the ethical considerations related to Essay Writing?
English,Essay Writing,1,Critically evaluate the importance of Essay Writing in the study of English.
English,Essay Writing,2,What are the fundamental principles of Essay Writing in English?
